id,id_prompt,title,essay,grades,final_grade,is_ENEM,is_convertible,general,specific
496,27,Impactos das mudanças climáticas na vida animal,"['Desde a revolução industrial, houve um aumento das mudanças climáticas e impactos ambientais no planeta, o que consequentemente afetou também a vida dos animais. Uma das causas é aumento de CO2 (Dióxido de Carbono) na atmosfera, que contribui para o efeito estufa e aumento da temperatura da terra. Outro exemplo é o desmatamento das florestas, onde vivem animais das mais variadas espécies, como a onça-parda.', 'Em uma região remota da Rússia, por exemplo, uma vila foi invadida por de dezenas de ursos famintos aterrorizando a comunidade. Essa mudança de hábito de caça do urso de seu lugar de origem para a vila, já mostra as consequências da diminuição do seu habitat natural em razão do derretimento das calotas polares. E se diminui o seu lugar de origem origem, é muito possível que também diminua a quantidade de comida disponível, tendo que buscar outros prováveis habitats para sua sobrevivência, nesse caso, a vila.', 'O urso já é uma espécie em extinção e é proibida a sua matança. Mas o fato do urso migrar para as comunidades em busca de comida é um alerta para o mundo. Com certeza também outras espécies estão sofrendo os impactos da poluição causada pelas indústrias e veículos automotores, que são os principais responsáveis pelo aumento dos níveis de CO2 no planeta.', 'Dessa forma, para que a natureza animal possa se manter em seu ambiente natural garantindo sua sobrevivência, é preciso que os governos, as pessoas, pratiquem atos de preservação do planeta, seja fazendo uso sustentável dos recursos naturais e industrializáveis, seja criando leis, campanhas, qualquer atitude em prol da preservação ambiental é válida, mas é preciso agir logo, as consequências já são visíveis.']","[160, 120, 120, 120, 120]",640,True,True,"Texto bom em termos de linguagem, mas apenas razoável como dissertação argumentativa e no que se refere ao conteúdo.","['1) O melhor do texto é a linguagem. O autor tem certo domínio do português escrito. Um domínio que não é suficiente para levá-lo a uma elaboração estilística que leve seu texto à excelência, mas que o coloca acima da média. Os erros gramaticais são poucos e de pequena importância. O que se assinalou em vermelho foram os problemas de conteúdo.', '2) O texto se situa no limite entre a argumentação expositiva e a argumentativa. O autor revela uma compreensão confusa do tema, pois não consegue separar problemas gerais de problemas específicos. Aponta as diversas causas do desequilíbrio ecológico do planeta e centra seu foco nisso, deixando de lado as questões específicas, como a da onça parda, mencionada uma única vez, de passagem, ou a do urso polar, sobre a qual não reflete repetindo o que diz a proposta de redação.', '3) A organização do conteúdo deixa a desejar, desde a introução. Os impactos ambientais, que causam as mudanças climáticas, deveriam vir em primeiro lugar, ao contrário do que ocorre no trecho em vermelho no primeiro parágrafo. Falta assertividade ao raciocínio do segundo parágrafo: se diminui o habitat do urso, necessariamente (e não ""possivelmente"") diminui sua área de caça e ele tem que procurar novos habitats que nada têm de ""prováveis"". Por fim, no terceiro parágrafo, qual é a relação adversativa, introduzida pela conjunção ""mas"", entre o fato de a caça ao urso ser proibida e sua migração servir de alerta para o mundo?', '4) Sendo o texto mais expositivo do que dissertativo, é difícil afirmar que o autor tem algum domínio sobre os recursos linguísticos necessários à construção da argumentação.', '5) A proposta de solução é genérica e de longo prazo. Se tivermos de esperar a resolução de problemas como o aquecimento global e o efeito estufa para salvar os ursos polares, muito provavelmente eles estarão extintos antes disso.']"
497,27,A busca por território e o dilema ecológico,"['Algo que se tornou muito comum com o passar dos anos, foi a invasão de animais selvagens em áreas urbanas e metropolitanas em todo o mundo. Isso se deve por conta de fatores como a busca por território e alimento, mas deve ser levado em conta que a intervenção do homem na natureza é um dos principais causadores deste problema.', 'Um exemplo a ser dado é o caso dos ursos polares no norte da Rússia, o aparecimento desses animais nas casas e o início de ataques deixaram a população em alerta e com medo de sair de casa. O derretimento das calotas polares por meio do aquecimento global e a invasão do homem em seu habitat natural causa impacto no modo de vida dos ursos, que são forçados à deixar seus espaços em prol da sua própria sobrevivência. Dessa forma, os ataques à população são inevitáveis, mas podem ser entendidos como um organismo de defesa, já que os ursos são os primeiros prejudicados pela a perda de seu território.', 'Diante disso se faz necessária a preservação do habitat natural dos ursos, garantindo a segurança entre os limites de seu território e as cidades. Ademais, é dever do Governo, por meio de palestras, orientar a população no caso de um ataque de ursos e em conjunto com órgãos como o Greenpeace incentivar ainda mais a sustentabilidade e todas as formas de proteção aos animais e seus ambientes.']","[120, 120, 120, 120, 80]",560,True,True,"Texto mediano, mais expositivo do que argumentativo e com um final insuficiente.","['1) Em termos de linguagem, o texto é razoável, apesar de redundante. Há erros gramaticais inaceitáveis, como a vírgula separando o sujeito do predicado logo no início do texto.', '2) A compreensão do tema é parcial e equivocada. A invasão de animais selvagens tem se tornado frequente, mas não tão comum assim e não ocorre em muitas áreas metropolitanas como o autor dá a entender. Não se trata, também, de os ursos deixarem seus espaços, mas sim dos espaços estarem desaparecendo, com o degelo ocasionado pelo aquecimento global.', '3) Não há propriamente uma argumentação. O segundo parágrafo tem caráter mais expositivo, apresentando as causas do problema, de modo sumário e superficial.', '4) O texto é coeso e apresenta uma linha de raciocínio, apesar da redundância e da superficialidade.', '5) O pior do texto são as sugestões de intervenção. Ninguém discute que seria necessário preservar o habitat dos ursos, mas esse habitat já está deixando de existir e o que já não existe não pode ser preservado. O autor parece não entender as dimensões do problema do aquecimento global. De resto, palestras sobre como lidar com os ursos beira o ridículo. Em que essas palestras seriam úteis para uma pessoa que se visse atacada por um urso feroz? ']"
499,28,Uma perda histórica para o país,"['Na noite de domingo dia dois de setembro de 2018 por volta das 19:30 da noite, houve um incidente com o Museu nacional do Rio de Janeiro. Dentre tantos motivos relevantes, temos: destruição de fósseis antigos e assim como uma perca para o Brasil.', 'O Museu foi fundado em seis de junho de 1818, nesse ano completou duzentos anos da sua existência. Ninguém sabe como começou o incêndio, mas muitos acreditam que seja por conta das afiações assim como um morador local diz te visto um balão caindo no museu que poderia te causado o', 'devido incêndio. Foram perdidas muitas estruturas antigas e também a mais importante as fosseis de luzia.', 'O que aconteceu com o museu deixou vários brasileiros triste, porém foi uma perda de não só de objetos e sim de lembranças de pessoas importantes que conviveu la, ou seja, a familia real e que também foi contestado a independência.', 'O Michel Temer comentou que foi uma perda incalculável para o país e que foi perdido duzentos anos de pesquisas, assim como o MEC ofereceu ajuda para o que precisar para recuperar o patrimônio histórico do Brasil. ']","[0, 0, 0, 0, 0]",0,True,True,"Infelizmente, o texto é insatisfatório. O autor se expressa muito mal por escrito e comete erros inaceitáveis de gramática (como “perca”, “te” e “afiações”), o que só pode resultar em nota zero na competência 1. Além disso, a redação não é dissertativa-argumentativa, mas simplesmente expositiva: desse modo, fica impossível atribuir alguma nota às competências 2, 3 e 4. Para completar o quadro, a exigência da competência 5 não é contemplada.","['1) Primeiro parágrafo: a) Por que falar genericamente em “incidente”, quando o que ocorreu foi, especificamente, um incêndio? B) A destruição de fósseis e a PERDA para o Brasil não são motivos, causas do incêndio. São consequências.', '2) Segundo parágrafo: contém erros inaceitáveis de ortografia e concordância, além de uso inadequado de vocabulário (“o devido incêndio”).', '3) Terceiro parágrafo: é uma demonstração de uma compreensão ingênua e equivocada do que aconteceu e do que são museu e patrimônio histórico. A frase final não faz sentido.', '4) Quarto parágrafo: a ajuda foi prometida para a recuperação do Museu Nacional, não do patrimônio histórico de um modo geral.']"
513,28,Incêndio do Museu Histórico Nacional: a política de dominação secular,"['O Ministério da Cultura não está nem um pouco preocupado com a preservação do patrimônio público, o incêndio do Museu Histórico Nacional é a grande confirmação deste fato.', 'Entre as 350 mil peças do vasto acervo, restou muito pouco do conhecimento científico existente, vai que entre os manuscritos tivesse uma árvore genealógica explicando o desenvolvimento psicomotor da criança, e que ali alguns professores de escolas públicas que estivessem preocupados com as questões sociais do país, levassem seus alunos e fizessem estes compreenderem a situação educacional do Brasil?', 'Juntos, eles podem compreender que Componentes curriculares como a Educação física e a Artes e Educação são essenciais para a formação das crianças na Educação Infantil (0 a 5 anos e 11 meses), permitindo que os discentes tenham acesso à alfabetização.', 'Descobrir que estes componentes curriculares trabalham as habilidades motoras básicas manipulativas (apanhar, lançar...) e locomotoras (correr, saltar...) que são fundamentais para a estruturação do corpo, pois a criança precisa ter a lateralidade (noção de lado direito e esquerdo, haja vista que, tanto a leitura, como a escrita, quanto o cálculo são realizados da esquerda para direita) estruturada, saber fazer a reversibilidade, ou seja, se colocar no ponto de vista do outro, no caso o caderno, para assim fazer a escrita, a leitura e o cálculo.', 'Contudo isso, os professores e alunos da rede pública devem, de forma organizada, pedir a inclusão destes componentes curriculares na teoria e na prática, permitindo a emancipação de uma classe social que atualmente está sendo vítima de uma ordem social vigente, deixando estes como seres puramente biológicos e não sociais e culturais.']","[0, 0, 0, 0, 0]",0,True,True,"Infelizmente, o texto é insatisfatório. Além dos muitos problemas de linguagem, que é marcadamente informal, das frases agramaticais, que não respeitam a sintaxe nem a pontuação da língua portuguesa, há uma questão central que é a incompreensão tanto do tema, quanto da estrutura de uma dissertação. O autor usa a questão do incêndio do Museu Nacional como um mero pretexto, a partir do qual ele faz um discurso sobre especificidades da educação, exibindo conhecimentos muito questionáveis, por que apresentados aleatoriamente e de modo muito confuso. Para piorar, o texto muda de foco, assumindo um caráter político tão aleatório e confuso quanto suas divagações educacionais. Ou seja, o conjunto do texto não atende nenhuma das competências que compõem o critério da avaliação.","['1) Segundo parágrafo: De modo geral, o autor vai jogando no papel o que lhe vem à cabeça, sem se preocupar com lógica e coerência, cometendo muitos erros conceituais, além dos linguísticos. a) O acervo do Museu Nacional contava com cerca de 20 milhões de peças e não 350 mil. b) “Vai que” não faz parte da linguagem formal. c) O autor não tem a mínima ideia do que é uma árvore genealógica e qual a sua finalidade.', '2) Terceiro parágrafo: chega a ser surrealista falar que Educação Física tem relação direta com alfabetização. De resto, o que isso tem que ver com o Museu?', '3) Quarto parágrafo: a partir daqui o texto perde o foco, deixa de lado o tema e passa a ser mera exibição aleatória de conhecimentos, que absolutamente não vêm ao caso e que são aglomerados num único período com problemas de pontuação e sintaxe.', '4) Quinto parágrafo: mais surrealismo, agora de cunho ideológico. Dá para pensar que o autor não quis mesmo ser levado a sério ou que não levou a sério a proposta do Banco de Redações.']"
515,28,Patrimônios destruídos pelo governo,"['Quando falamos em cultura cultura, logo pensamos em museus ou teatros, é o que mantém nossa história viva, que fazem lembrar-se da extrema importância de seus acontecimentos pelo país, e país e, quando algo destrói esses monumentos, parte do país se decepciona, por lembrar da alegria que trazia as às pessoas saberem que nossa história estava viva de certo modo. E o motivo é o governo, por investir em outros projetos ao invés de focar na cultura do país.', 'A história do país deveria ser uma das coisas com a qual o governo mais deveria se importar, pelo motivo de sempre deixar as pessoas mais informadas e lembradas, porém isso não existe, eles preferem investir em estádios ao invés de manter histórias de décadas viva. Como o museu nacional Museu Nacional, com seus milhões de visitantes anualmente, e nem isso foi um motivo para o governo dar a atenção necessária, é como se tudo isso fosse uma brincadeira para eles, e acabam deixando de lado algo revolucionário.', 'Agora com o inicio início das reformas do museu, não só do nacional como outros destruídos também por incêndios, o governo deveria pensar em investir nos patrimônios culturais, como os próprios viram como isso abalou os brasileiros, e os mesmos pedem que eles sejam cuidados e preservados, e isso só pode acontecer com a colaboração, principalmente daqueles que estão acima de nós, começando pela parte da valorização e terminando com a ajuda que ela precisa.']","[0, 0, 0, 0, 0]",0,True,True,"Texto insatisfatório. O autor demonstra clara incompreensão do tema e dos assuntos a eles relacionados. São muitos os conceitos da área cultural a respeito dos quais o autor tem uma visão ingênua e estereotipada. Por exemplo, dizer que cultura se relaciona exclusivamente a museus e teatros. Ou que o teatro ajuda a manter nossa história viva. Ou ainda relacionar incêndios de museu com decepções e tristezas de cunho pessoal. Não bastasse isso, apenas jogar a culpa no governo, afirmando que ele não ""foca na cultura do país"" não é propriamente analisar a questão, mas valer-se de uma espécie de acusação genérica, que pode valer para qualquer coisa. Igualmente, terminar o texto ensinando o que o governo deveria fazer é completamente inócuo, enquanto sugestão de intervenção para resolver o problema proposto no tema – e que o autor não entendeu. Para piorar, o texto não é uma dissertação, mas a justaposição de três parágrafos em que se fazem declarações que não chegam a formar uma argumentação. Da mesma forma, a linguagem é informal e repleta de erros gramaticais, de frases ambíguas e sem sentido. Infelizmente, nada se salva do conjunto, como se pode ver lendo apenas os trechos assinalados em vermelho.",[]
535,29,A face obscura da internet,"['Uma das maiores preocupações dos pais, nos últimos anos, é encontrar maneiras para proteger seus filhos contra os perigos da internet, já que a facilidade para acessar este ambiente e disseminar informações de forma indiscriminada pode trazer consequências muito negativas à vida de crianças e adolescentes.', 'Prova disso é a quantidade crescente de jovens que sofrem ""bullying"" ou que tem sua intimidade exposta através da internet, levando muitos deles a caírem em depressão ou até mesmo a cometerem suicídio, tamanho o impacto que tais ataques têm em suas vidas. Os agressores, na maioria dos casos, também são jovens e fazem parte do círculo social da vítima, sendo que muitos não tem plena consciência do mal que estão praticando. O anonimato propiciado pela internet também facilita a ação de pedófilos que criam perfis falsos nas redes sociais para se aproximarem de crianças, incitando-as a compartilharem fotos e vídeos para satisfazer seus desejos pervertidos.', 'Neste cenário, muitos pais perguntam sobre qual a melhor maneira de defender seus filhos, já que é difícil impedi-los de acessarem a internet através de computadores e celulares, dada a ampla disponibilidade de tais aparelhos. Forçá-los a fornecer senhas de redes sociais ou instalar filtros nos navegadores não é o suficiente, pois muitos dão um jeito de burlar as regras impostas por seus pais. O melhor caminho, portanto, ainda é dialogar com os filhos sobre a importância do respeito ao próximo e da preservação da própria intimidade ao usar a internet, alertando-os sobre as ameaças ocultas no vasto universo cibernético.', 'Por fim, a sociedade não pode esperar que a tarefa de proteger crianças e jovens contra os perigos da internet seja feita apenas pelas escolas e pelo poder público. É fundamental que os pais estreitem os laços de confiança e amizade com seus filhos, pois o diálogo em família ainda é a melhor arma para diminuir o número de vítimas e agressores no mundo virtual.']","[200, 200, 200, 200, 200]",1000,True,True,"Texto muito bom, bem redigido, com clareza e raciocínio lógico, que segue com exatidão os padrões exigidos de uma dissertação escolar do ensino médio. Um único e pequeno erro de acentuação não prejudica em nada a nota. Optamos por atribuir à redação a nota máxima, fazendo só uma ressalva: o último parágrafo é uma espécie de adendo ao penúltimo, mas aquele não traz a esse nenhuma informação substancial, de modo que se o autor limitasse o seu texto aos três parágrafos iniciais já teria concluído sua redação, de modo mais “redondo” e coeso. Falar da importância dos pais no terceiro parágrafo, passar ao parágrafo seguinte dizendo que a sociedade e a escola não dão conta de proteger os filhos, pois essa tarefa é principalmente dos pais, é redundante e dispersivo.",[]
536,30,As descobertas através das pesquisas ,"['Muitas foram as pesquisas feitas por cientistas para descobrirem a cura do câncer, um estudo por mais de duas décadas do professor Gilberto Orivalde Chierice do instituto de químico da universidade de São Paulo em São Carlos com objetivo de tratamento bem sucedido contra o câncer.', 'Pesquisas realizadas em culturas de células e animais de laboratório, a substância apresentou resultados promissores em ambos os casos promissores, e o no organismo do ser Humano mais complexos a realização de todas as pesquisas necessárias o resultado foi satisfatório, quem sabe um dia a fosfoetanolamina realmente venha fazer parte do tratamento de alguns tipos de doença. ', 'Com mascaras cirurgicas e com faixas com diseres como “Tomara que você não precise da fosfo” ou “A cura do câncer existe”, manifestantes sairam na Avenida Paulista a protestar a favor da liberação da pílula.', 'Algumas pessoas fizeram o uso disseram ter notado uma melhora significativa assim a substancia poderia ser utilizada para garantir uma maior qualidade de vida. Com tudo isso sob a pressão popular, o congresso nacional e a presidente da republica decretou a lei 13.269 em 13 de Abril de 2016 autorizando o uso da substancia fosfoetanolamina sintética a chamada “pílula do câncer”. ']","[0, 0, 0, 0, 0]",0,True,True,"Texto insuficiente. O autor não disserta, mas expõe fatos acerca do tema de modo aleatório, como se estivesse narrando o processo que levou à sanção da lei 13.269/2016. Para piorar, todos os parágrafos apresentam problemas de sintaxe que os tornam confusos ou incompreensíveis. Todas as declarações, quando fazem sentido, não passam de trivialidades. Portanto, a redação como um todo, infelizmente, só demonstra falta de domínio da linguagem escrita e da técnica de redigir uma dissertação, além de um conhecimento superficial do assunto sobre o qual a redação versa.","['1) Primeiro parágrafo: começa com uma declaração trivial e ambígua sobre as pesquisas da cura do câncer. Muitas pesquisas foram feitas, mas a cura de muitos tipos não foi descoberta ainda. Depois da vírgula (que deveria ser um ponto final), vem uma longa frase sem verbo, de modo que o autor se refere à pesquisa do professor Chierice, mas nada diz sobre ela.', '2) Segundo parágrafo: tem vários problemas de sintaxe, a começar pela falta da preposição em no início do parágrafo. Depois vêm repetições desnecessárias e se faz uma tentativa confusa de descrever um processo dos testes do medicamento, descrição que não corresponde à realidade. Os testes realizados até agora são insuficientes segundo a maioria da comunidade científica.', '3) Terceiro parágrafo: é simplesmente uma transcrição mal feita de um fato apresentado na coletânea.', '4) Quarto parágrafo: mais confusão! O primeiro período se mistura ao segundo de forma incorreta, como se a pressão fosse feita sobre as pessoas que tomaram a pílula e melhoraram, pois é a esse fato que se refere o tudo isso que abre o segundo período. Além disso, o parágrafo constitui o desfecho de uma narração, que não era o gênero textual exigido na proposta.']"
552,30,A cura do câncer existe?,"['A fosfoetanolamina é uma substância que é produzida pelo corpo humano e pode ser antitumoral, que possui antiproliferativa que estimula a opoptose e tudo isso impede que o câncer se espalhe. Esta substância foi estudada no começo dos anos 90 pelo professor Gilberto Orivaldo Chierice, no Instituto de Química de São Carlos - USP. Mas com base nas pesquisas os testes feitos em animais tiveram resultados positivos, e atualmente mais de 800 pessoas que se tratam com a substância estão tendo resultados positivos. Os cientistas querem mais testes e a ANVISA não libera a substância, pois não possui registro, e, a vida do povo tem que ser selada e mais testes tem que ser realizados. Mas e se a substância for a única solução para a pessoa?, para ter acesso da substância tem que entrar na justiça até os testes serem realizados e terem certeza que a cura do câncer está na fosfoetanolamina. ']","[0, 0, 0, 0, 0]",0,True,True,"Texto muito fraco: não é argumentativo, mas expositivo, além de superficial, muito mal escrito e com passagens incompreensíveis. Além disso, não trata da questão da relação entre política e ciência, que era a proposta da redação. E começa com um plágio. Mas são tantos os problemas que é melhor tratá-los pontualmente.","['1) Para começar, o primeiro trecho em vermelho é um plágio mal feito de um texto retirado do site Jusbrasil. Basta comparar o original à cópia para ver quanto esta última não apresenta os fatos corretamente.', '2) Num texto tão breve, o autor é confuso e redundante. Repete a expressão resultados positivos no mesmo período e, ao longo do texto, usa várias vezes substância.', '3) Falar de testes com base em pesquisa não faz sentido, pois as pesquisas ou se constituem de testes ou os incluem em sua realização.', '4) A Anvisa não liberou a substância, mas não porque ela não tivesse registro. A Anvisa não registra a substância como medicamento porque considera que faltam pesquisas que comprovem sua eficácia.', '5) O que o autor quer dizer com a vida do povo tem que ser selada? A expressão não faz o mínimo sentido na norma culta da língua portuguesa.', '6) As palavras finais revelam mais uma vez o modo simplista com que o autor encara a questão.']"
563,31,Tantos casos de conhecimento público,"['Com tantos casos vindo a conhecimento público não podemos deixar de reparar no descrédito dos brasileiros na política, sendo um desses a corrupção generalizada nos ramos da politica e economia, desmotivando toda sociedade brasileira. ', 'Todavia, observando os fatos que vem ocorrendo nos últimos tempos, é notório o crescimento de escândalos envolvendo deputados, senadores, ministros e presidentes, constando corrupção, lavagem de dinheiro,caixa dois, onde o número de envolvidos é surpreendente. Assim, como os casos que mais abalaram o Brasil, sendo eles ""Mensalão"", ""impeachment contra dois presidentes, sendo o primeiro Fernando Collor e o segundo contra Dilma Rousseff"", ""as prisões de governantes "", e as acusações contra o atual presidente Michel Temer"".', 'Espavorecidos com tais casos que são relatados diariamente nos meios de comunicação os brasileiros esperam inquietos por algo que aparenta esta distante, a solução. A falta de punição ainda lidera quase tudo sempre. O papel da justiça habita exatamente aí, em acabar com o atual quadro de letargia e fazer cumprir as leis com mais eficiência e igualdade para todas as classes. ', 'Contudo, a polícia federal deve continuar agindo da sua maneira, e dessa forma os políticos tendem a ter consciência dos seus atos e antes de pensar em transferir o dinheiro público para a conta pessoal, eles deveriam investir na necessidade de maior eficiência nos recursos disponíveis, priorizando a saúde e a educação. ']","[0, 0, 0, 0, 0]",0,True,True,"A redação recebe um zero simplesmente por não tratar do tema proposto: a ausência de povo nas ruas em manifestações contra o atual governo, apesar de ele ser acusado dos mesmos males do anterior. A única referência a isso encontra-se no primeiro parágrafo, em meio à exposição redundante, que se repete no parágrafo seguinte, dos casos de corrupção, de lavagem de dinheiro, de impeachment, etc. Não bastasse isso, o autor escreve mal, não tem capacidade de síntese. Veja-se, por exemplo, o primeiro parágrafo: Tudo o que ele diz pode ser resumido nas poucas linhas em verde. Há ainda trechos sem sintaxe e muitas divagações, que impedem que o trecho possa ser considerado propriamente uma dissertação.","['1) Segundo parágrafo: começa repetindo, com um pouco mais de detalhes, o que disse no parágrafo anterior. A declaração final, que começa com Assim, não tem sintaxe, e não é uma declaração, uma afirmação, é um amontoado aleatório de palavras, para não falar do uso reiteradamente incorreto das aspas.', '2) Quarto parágrafo: num português sofrível, o autor extrai uma conclusão que se relaciona indiretamente com o que foi dito antes, pois não há conexões sintáticas e lógicas. Sem falar que o tema da redação foi simplesmente esquecido.']"
572,31,De amor e de esperança o Brasil não desce,"['Após as famosas manifestações de 2013, muitos achavam que o povo brasileiro havia se tornado politicamente consciente, abandonando seu comportamento apático, outrora conquistado, para se tornar mais participativo, sabedor de suas responsabilidades.', 'Infelizmente, a teoria supracitada não vem se confirmando. Qual(is) seria(m) o(s) motivo(s) ? Evidentemente a análise para tal questionamento não é tão simplória quanto gostaríamos.', 'Há uma imensidão de motivos para tomarmos às ruas e demonstrarmos toda nossa insatisfação com o atual cenário político e econômico (foco no político), todavia, será que vale a pena o risco de um cidadão de bem se misturar com baderneiros de face encoberta, ser alvejado por tiro de borracha ou sofrer os efeitos colaterais de bomba de gás lacrimogêneo e como recompensa saborear uma indigesta pizza?', 'Se tornou corriqueiro testemunharmos deputado correndo com mala recheada de dinheiro e ficando livre, senador recebendo propina e se fazendo de vítima presidente tendo obscuras visitas noturnas na garagem, tudo isso ocorrendo paralelamente a diversos escândalos econômicos.', 'Após tantas desilusões se torna possível compreender um pouco melhor o comportamento da sociedade brasileira, haja esperança e braço forte! A solução, assim como a análise, é altamente complexa. Passa por uma completa faxina política, reforma de leis, fim da impunidade e acima de tudo, voto consciente. Só assim voltaremos a viver um sonho intenso, um raio vívido.']","[200, 200, 200, 200, 200]",1000,True,True,"Texto excelente, o autor efetivamente disserta sobre o tema, apresentando argumentos para defender seus pontos de vista, os argumentos são sólidos e válidos. Além disso, há bom humor e originalidade no tom do texto, de modo que, apesar dos pequenos problemas a serem comentados a seguir, não hesitamos em lhe atribuir a nota máxima. Talvez outro corretor descontasse meio ponto em uma ou duas competências, mesmo assim o autor já teria obtido uma nota 9,0. Uma explicação sobre as intervenções em verde: as que estão sublinhadas são sugestões para aprimorar o estilo da redação, as outras são efetivamente correções.","['Texto excelente, o autor efetivamente disserta sobre o tema, apresentando argumentos para defender seus pontos de vista, os argumentos são sólidos e válidos. Além disso, há bom humor e originalidade no tom do texto, de modo que, apesar dos pequenos problemas a serem comentados a seguir, não hesitamos em lhe atribuir a nota máxima. Talvez outro corretor descontasse meio ponto em uma ou duas competências, mesmo assim o autor já teria obtido uma nota 9,0. Uma explicação sobre as intervenções em verde: as que estão sublinhadas são sugestões para aprimorar o estilo da redação, as outras são efetivamente correções. ', '1) Título: a brincadeira com o hino nacional, que funciona bem no texto, não está muito boa aqui, porque não fica clara. Percebe-se a alusão ao hino, mas o significado da frase não faz muito sentido. Talvez, o autor pudesse pensar em algo tipo: um raio de amor e esperança ao Brasil já não desce. Mas é apenas uma sugestão.', '2) Primeiro parágrafo: a apatia do povo não foi propriamente conquistada no passado. Ela é uma característica tradicional talvez da maioria dos brasileiros na maior parte do tempo. Mas a História do Brasil está aí para mostrar que por várias vezes o povo deixou a apatia de lado, desde os tempos da Independência do país.', '3) Segundo parágrafo: parece que o autor quer dizer que a resposta é complexa e não simples. Simplório significa ingênuo, tolo, tosco.', '4) Terceiro parágrafo: o trecho entre parênteses em vermelho é desnecessário e não acrescenta dada de substancial ao que foi dito antes.', '5) Quarto parágrafo: se a coisa se tornou corriqueira, é porque a vimos mais de uma vez, então sugerimos o uso do plural. Não importa que o deputado da vez faça. Um carrega dinheiro na mala, outro na cueca, os casos são semelhantes e fica melhor usar o plural. Apenas no caso do presidente sugerimos o uso do até para marcar que, apesar de outros presidentes também serem acusados de corrupção, o autor está se referindo a um episódio protagonizado pelo atual presidente do país.']"
586,32,A canção do sabiá,"['Com apenas 20 anos de idade, o poeta romântico Gonçalves Dias compôs, no século XIX, a “Canção do exílio”, expressão do sentimento nacionalista de retorno à pátria amada. Caso o poeta vivesse no Brasil atual, dificilmente rogaria à Deus para que não morresse antes de voltar aos trópicos. Segundo pesquisa Datafolha, a maioria dos jovens brasileiros – entre 16 a 24 anos – querem deixar o país, abandonar as palmeiras e os sabiás em nome do sucesso que raramente encontram cá, mas é abundante lá. Afinal, o que motiva esses jovens?', 'O Brasil foi construído sob a miscigenação de diferentes povos. Imigrantes portugueses, espanhóis, japoneses, italianos, entre tantas outras culturas vieram em busca da prosperidade que não desfrutavam em seus países. As Grandes Guerras do século passado, a fome e as perseguições políticas forçaram muitas famílias a cruzarem o Atlântico rumo ao recomeço de vida. Sem dúvida, as crises são fatores preponderantes na decisão de abandonar a própria pátria.', 'Dessa forma, a crise brasileira desmotiva sobretudo a juventude. O sistema de ensino público, carente de investimento, não instiga o jovem a produzir e transmitir conhecimentos. Universidades sucateadas, como a UERJ, são reflexos de um Estado omisso e despreocupado em garantir a formação intelectual da população. Ademais, mesmo com um diploma, conseguir o primeiro emprego não é fácil: a especialização exigida afunila, cada vez mais, a competição no mercado de trabalho. Estudar, trabalhar e aposentar: no Brasil, sinônimos de frustrações.', 'Inclusive, no clima de desesperança, nuvens negras do fascismo e da intolerância já são vistas no horizonte. A juventude assiste ao despontar de lideranças autoritárias, cujos discursos já se ouviram na ditatura: “Brasil, ame-o ou deixe-o”. Inevitavelmente, com a democracia ameaçada, a educação abandonada e o emprego que mal paga as contas não bastam estrelas, flores ou amores suficientes para permanecer no Brasil.', 'Assim, torna-se evidente que, sem estímulos, cada vez mais jovens abandonarão a pátria rumo aos países desenvolvidos. Lá, encontrarão boas escolas, universidades e empregos, além de impostos menores (comparados aos brasileiros); enfim, encontrarão oportunidades de ascensão social. Somente quando o Brasil ofertar dignidade para a sua juventude não haverá fuga da nova geração. Caso contrário, quem ouvirá a canção do sabiá?']","[200, 200, 200, 200, 200]",1000,True,True,"Texto muito bom, que preenche todos os requisitos de uma dissertação argumentativa, não apresenta erros de maior gravidade e ainda demonstra um traço nítido de autoria, na alusão inicial ao poema de Gonçalves Dias, pertinente e muito bem retomada ao longo dos parágrafos, aumentando a coesão e unidade da redação. Alguns problemas pontuais não chegam a prejudicar o todo. Talvez um corretor mais rigoroso retirasse meio ponto da competência 1 devido aos trechos assinalados em vermelho e mais meio ou um ponto da competência 5. Ainda assim, a nota não seria menor do que 8,5.","['1) Primeiro parágrafo: a) o poema citado manifesta a saudade da pátria, do poeta que está longe dela, no exterior, que ele chama de exílio. O autor da redação acabou manifestando isso de um modo ruim, por transformar o sentimento do poeta em uma fórmula artificial e mal redigida de manuais de literatura brasileira. b) A pergunta final é inadequada, pois o autor já deu uma resposta na frase anterior, ao falar que eles buscam um progresso que não existe aqui.', '2) Quarto parágrafo: “bastar” significa “ser suficiente” e o autor incorre numa redundância. Era melhor contar a palavra “suficientes” no texto original.']"
